Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
146,-20.18023,-2.3145792,-4.606581,-31.001335,-12.166684,14.624406,4.614827,4.0573025,-18.573631,-0.42012212,-18.817577,-2.3870835,2.68563,-5.0016418,-23.021727,1.4096034,54.622303,86.4278,0.0,0.0,-20.821463,-13.031254,-9.106715,47.482056,83.77946,0.0,0.0,164.81421,26.39243,34.114277,-344.88693,-358.51285,-142.81439,-22.058264,21.95334,7.387007,70.13108,-37.101646,35.195183,-28.815613,-34.451363,28.970795,24.18615,-90.79726,3.0878341,0.0,0.0,63.1422,-15.064357,27.569033,42.870094,-8.095828,0.0,0.0
147,-18.469812,-1.9395332,-4.152727,-34.484898,-15.932896,13.112504,4.2739806,4.2007337,-18.359415,0.1424944,-19.192768,-1.9653958,2.4311092,-5.3318152,-22.74639,1.6653324,53.741665,86.75828,0.0,0.0,-20.161213,-13.225246,-8.72529,47.911057,83.7638,0.0,0.0,178.9757,33.74636,39.320526,-344.87924,-292.7807,-145.73682,-33.61011,7.9893403,24.432772,58.075115,-34.006847,37.885574,-28.861233,-27.746994,27.442009,33.64628,-86.575455,8.656727,0.0,0.0,64.50277,-19.202974,29.056002,51.252274,-4.01857,0.0,0.0
148,-16.645073,-1.5166926,-3.6706762,-37.85877,-18.850193,11.625625,3.8488185,4.2132974,-17.99762,0.61019236,-19.511967,-1.5507746,2.150421,-5.58076,-22.487864,2.0639923,52.88681,86.98156,0.0,0.0,-19.511404,-13.440119,-8.430684,48.469513,83.81039,0.0,0.0,191.29977,36.558826,39.654583,-338.50662,-197.25108,-143.84999,-41.28579,-4.5136633,36.363457,50.199,-29.126537,37.52496,-30.359335,-20.939371,26.137476,42.89711,-81.28633,7.9108877,0.0,0.0,65.79473,-23.674704,30.63812,57.679867,-3.645837,0.0,0.0
149,-14.708545,-1.1047908,-3.2292755,-41.10165,-20.54808,10.209815,3.3817844,4.106689,-17.549053,1.0323194,-19.764791,-1.1729007,1.8354132,-5.7531257,-22.24257,2.58524,52.08227,87.00233,0.0,0.0,-18.865461,-13.683007,-8.192494,49.126194,83.83298,0.0,0.0,201.25992,35.066967,34.75891,-325.66022,-85.63315,-138.50365,-45.000977,-14.143811,43.62417,46.55095,-22.9335,34.77901,-33.471092,-14.8677025,25.119932,51.127197,-75.1169,2.8837066,0.0,0.0,67.24815,-28.477,33.1453,61.42529,-6.3062487,0.0,0.0
150,-12.649475,-0.7536793,-2.8863776,-44.2524,-20.70711,8.886853,2.9054415,3.8959782,-17.079498,1.4699085,-19.953682,-0.842931,1.4947416,-5.863741,-22.007517,3.1754172,51.368965,86.82915,0.0,0.0,-18.195072,-13.978324,-7.894633,49.802086,83.710144,0.0,0.0,208.12054,30.693594,25.617401,-305.7446,19.525166,-131.7121,-45.54041,-19.516804,47.5417,45.94788,-15.955275,31.017338,-37.993465,-10.615737,24.439417,57.13725,-68.310074,-0.28759184,0.0,0.0,69.16855,-33.60131,37.420925,61.771626,-9.053093,0.0,0.0
151,-10.483965,-0.4929001,-2.6840956,-47.291943,-19.333055,7.6581855,2.4465513,3.616174,-16.628365,1.9609758,-20.078909,-0.56465167,1.124491,-5.933917,-21.777037,3.7877645,50.76374,86.543365,0.0,0.0,-17.482191,-14.340784,-7.469077,50.43633,83.42166,0.0,0.0,211.31467,24.827463,13.476014,-278.41132,100.59548,-125.09474,-43.818764,-19.892063,49.399776,47.1081,-8.742489,27.49969,-43.58898,-8.891783,23.958548,60.356144,-61.048973,1.9565456,0.0,0.0,71.757454,-38.89748,43.86499,58.5851,-9.994456,0.0,0.0
152,-8.307436,-0.30517465,-2.6282563,-50.040337,-17.221422,6.4853215,2.0213149,3.3519173,-16.1746,2.4845831,-20.134384,-0.3266028,0.6924902,-5.999733,-21.540535,4.3892493,50.22896,86.399025,0.0,0.0,-16.738989,-14.75868,-6.9693117,51.009315,83.19352,0.0,0.0,210.67386,18.77242,0.24408531,-244.11679,151.59406,-119.34206,-41.04513,-16.078869,50.337414,48.549015,-1.9468247,25.218311,-49.57269,-9.5010395,23.094028,61.717594,-53.420033,6.8168545,0.0,0.0,74.945915,-43.84107,51.76737,53.157387,-9.849934,0.0,0.0
153,-6.2113132,-0.16629113,-2.7170837,-52.319344,-15.226451,5.3227715,1.640692,3.1891978,-15.688799,3.0137455,-20.11523,-0.112671725,0.16484304,-6.0977583,-21.288633,4.95563,49.7217,86.63967,0.0,0.0,-15.976955,-15.218657,-6.4560475,51.51084,83.25457,0.0,0.0,206.1544,13.757823,-12.185721,-203.44846,169.55292,-114.94571,-38.44366,-9.192568,51.41521,48.886875,3.8152082,25.04813,-55.202938,-12.126067,21.250069,62.26544,-45.429256,10.751911,0.0,0.0,78.652016,-47.89831,60.275623,46.95413,-9.608657,0.0,0.0
154,-4.216664,-0.06422251,-2.933857,-54.08512,-13.6282215,4.1717277,1.2966361,3.1615856,-15.168942,3.526968,-20.03415,0.10685488,-0.44781914,-6.242545,-21.044739,5.509057,49.259182,87.12252,0.0,0.0,-15.18443,-15.715018,-5.8912735,51.937122,83.47524,0.0,0.0,198.27858,10.607851,-22.607092,-158.42313,162.07983,-112.02331,-37.00818,-1.1989754,52.962456,48.117207,8.132633,27.17068,-59.39838,-16.656404,18.44269,61.63833,-36.686497,12.24639,0.0,0.0,82.97236,-50.785202,68.458626,41.19741,-8.936169,0.0,0.0
155,-2.2986255,0.005653293,-3.2521815,-55.38092,-12.344197,3.0617592,0.9687346,3.2692747,-14.629906,4.006622,-19.915049,0.37045726,-1.1070338,-6.43486,-20.852694,6.101248,48.896004,87.46161,0.0,0.0,-14.334671,-16.247124,-5.1746793,52.288967,83.50045,0.0,0.0,187.9296,9.88562,-30.256552,-111.93902,143.51375,-110.450714,-37.58501,5.400918,54.849396,47.104736,10.730525,31.32646,-60.86967,-23.108702,15.073679,58.593643,-26.548676,11.065013,0.0,0.0,88.117714,-52.379936,75.34104,36.953007,-6.666639,0.0,0.0
156,-0.45198023,0.061008267,-3.6340928,-56.23992,-11.280586,1.9971796,0.6308797,3.4754095,-14.078525,4.449652,-19.781036,0.7044616,-1.7676406,-6.685412,-20.735693,6.7383304,48.671947,87.44162,0.0,0.0,-13.411511,-16.804693,-4.27446,52.583744,83.17307,0.0,0.0,176.01192,11.714275,-34.870945,-66.33348,125.11765,-109.92671,-40.507446,9.0901,56.944637,46.443783,11.608848,37.001297,-58.98943,-31.182295,11.652527,52.274166,-15.045468,7.789048,0.0,0.0,94.250656,-52.74805,80.33531,34.827,-2.1643264,0.0,0.0
157,1.2676828,0.1507268,-4.0116315,-56.66314,-10.336793,0.9276198,0.24603018,3.6540468,-13.505366,4.8849535,-19.653807,1.1033846,-2.3651378,-7.027477,-20.667307,7.311782,48.5911,87.26642,0.0,0.0,-12.430923,-17.350433,-3.3316383,52.8765,82.82184,0.0,0.0,163.54866,15.154992,-37.345577,-22.863901,110.64665,-109.73603,-44.860645,10.712108,59.115948,46.051426,11.419026,43.046974,-54.744026,-39.754925,8.954805,42.828075,-3.9068651,4.934305,0.0,0.0,101.371666,-52.39813,83.75614,34.338993,3.870441,0.0,0.0
158,2.8105597,0.3234203,-4.323066,-56.653687,-9.411119,-0.20212254,-0.22207491,3.683815,-12.897991,5.344703,-19.552078,1.558663,-2.8427591,-7.49336,-20.614233,7.7078953,48.64756,87.18442,0.0,0.0,-11.406431,-17.85005,-2.4937,53.223778,82.81181,0.0,0.0,151.48895,19.107117,-38.68324,17.626913,102.3773,-109.138435,-49.537586,11.427156,61.240852,45.752346,10.892406,48.25564,-49.300797,-47.694267,7.7142415,30.580572,5.095529,5.0209703,0.0,0.0,109.4402,-51.870487,86.05372,34.85015,10.535574,0.0,0.0
159,4.2017226,0.57100385,-4.607301,-56.24712,-8.452134,-1.3602189,-0.7670808,3.630832,-12.263354,5.824029,-19.470112,2.063759,-3.229896,-8.055853,-20.55341,7.911738,48.793777,87.255554,0.0,0.0,-10.315299,-18.320265,-1.7399378,53.62297,83.13357,0.0,0.0,140.33415,22.314608,-38.954086,54.949665,99.27521,-107.81727,-53.18727,11.879384,63.20621,45.481857,10.54073,51.512665,-43.284657,-54.71431,7.9303675,16.478548,11.955851,7.6049037,0.0,0.0,117.930176,-51.313282,87.46553,35.84038,16.648203,0.0,0.0
160,5.5148053,0.84969157,-4.966745,-55.50023,-7.4393015,-2.4609358,-1.3559883,3.6792498,-11.620194,6.2950864,-19.386667,2.613574,-3.6106195,-8.650495,-20.468164,7.971089,48.95584,87.42103,0.0,0.0,-9.111342,-18.810316,-0.9431527,54.034454,83.54162,0.0,0.0,130.29376,23.425611,-37.6447,89.36312,98.20505,-105.722946,-54.308075,12.389654,64.90635,45.244774,10.738057,51.767403,-36.977955,-61.067986,9.137272,1.8568171,17.788794,10.372763,0.0,0.0,126.01375,-50.628094,88.09908,36.86273,20.851532,0.0,0.0
161,6.7937183,1.1177522,-5.435416,-54.452736,-6.376475,-3.4617424,-1.9491615,3.9167962,-10.977051,6.7418847,-19.285852,3.1831071,-4.020721,-9.246406,-20.350245,7.916301,49.10049,87.62088,0.0,0.0,-7.775677,-19.343529,-0.03302518,54.430725,83.86272,0.0,0.0,121.33799,21.586212,-34.192818,121.27745,96.54967,-102.995476,-51.937225,12.735978,66.25447,45.16024,11.713229,48.345257,-30.567806,-66.885956,10.932641,-12.109651,23.320845,11.587799,0.0,0.0,132.86662,-49.725765,87.943214,37.67027,21.93134,0.0,0.0
162,8.000958,1.3379923,-5.877733,-53.11015,-5.3318963,-4.419308,-2.488161,4.1937,-10.321796,7.1748223,-19.165882,3.69583,-4.3754554,-9.89066,-20.212183,7.734195,49.291924,87.79545,0.0,0.0,-6.3647985,-19.876326,0.91420615,54.812153,84.10374,0.0,0.0,112.93115,17.15797,-27.968386,151.24391,93.0256,-100.23838,-46.432114,11.4056635,67.20063,45.618996,13.344122,41.500923,-24.068195,-71.94844,13.071156,-24.553444,28.270052,10.961113,0.0,0.0,137.64233,-48.554977,86.71006,38.488,19.021416,0.0,0.0
163,9.096255,1.4773114,-6.1467543,-51.469685,-4.3751717,-5.4029207,-2.9182684,4.339322,-9.638858,7.6102552,-19.026306,4.0755177,-4.583677,-10.637431,-20.067587,7.4094863,49.60053,87.891235,0.0,0.0,-4.938253,-20.36173,1.810221,55.185406,84.29294,0.0,0.0,104.46533,10.679126,-18.497679,179.94054,86.68081,-98.03648,-38.370674,6.941585,67.69876,46.99633,15.444339,31.673256,-17.537928,-75.974686,15.352022,-34.7239,32.205677,8.493974,0.0,0.0,139.621,-47.10383,84.13638,39.61599,11.5149,0.0,0.0
164,10.079918,1.5276307,-6.223703,-49.54027,-3.537099,-6.4118824,-3.2281618,4.3277154,-8.938939,8.066424,-18.863203,4.305857,-4.660293,-11.463833,-19.913559,6.9767637,49.99915,87.91348,0.0,0.0,-3.5302174,-20.798792,2.6281626,55.562904,84.3863,0.0,0.0,95.787636,2.7465599,-7.325249,207.68565,78.15233,-96.13478,-28.732777,0.605166,67.61743,49.05551,17.638882,19.987347,-12.137332,-78.28714,17.730001,-41.98385,34.411964,4.992763,0.0,0.0,139.19392,-45.783596,80.6925,41.383842,1.0675652,0.0,0.0
165,10.978807,1.4968481,-6.1709404,-47.33754,-2.8231418,-7.402209,-3.4343426,4.2242827,-8.248791,8.5630665,-18.670412,4.40875,-4.68736,-12.298903,-19.736721,6.502017,50.3993,87.90454,0.0,0.0,-2.15785,-21.215971,3.380626,55.961018,84.29466,0.0,0.0,87.02431,-6.006606,2.7365937,234.59581,69.0769,-93.7485,-18.750103,-4.6311855,66.773094,51.173607,19.434654,7.998456,-9.713143,-77.96485,20.258848,-45.780838,33.9999,1.7716624,0.0,0.0,137.45819,-45.270203,77.30977,44.13923,-9.237506,0.0,0.0
166,11.809871,1.3882916,-6.047943,-44.875816,-2.2218444,-8.341081,-3.5521476,4.09306,-7.5878754,9.107462,-18.450146,4.4046164,-4.736446,-13.086534,-19.527287,6.03652,50.736607,87.89498,0.0,0.0,-0.8266894,-21.6406,4.090591,56.39667,83.99217,0.0,0.0,78.15148,-15.081309,9.811351,260.62204,60.686596,-90.59746,-9.306735,-6.897749,65.158,52.690643,20.448534,-3.1407044,-11.13117,-74.73104,22.90595,-46.176056,30.7183,-0.29931933,0.0,0.0,135.30011,-45.761105,74.41969,47.856705,-16.783419,0.0,0.0
167,12.566161,1.1934403,-5.9040685,-42.162594,-1.6815002,-9.225108,-3.5930874,3.991294,-6.956819,9.677668,-18.22452,4.308726,-4.851669,-13.808849,-19.284124,5.5945754,51.007053,87.88577,0.0,0.0,0.48653704,-22.096788,4.8053446,56.888653,83.605736,0.0,0.0,68.76293,-24.312466,14.317295,285.3556,53.19739,-87.62775,-0.43367413,-7.031337,63.185177,52.87142,20.565022,-13.270102,-14.885594,-69.85569,25.43086,-44.69604,25.844875,-1.4348103,0.0,0.0,133.07173,-46.29727,71.233986,51.620094,-20.125196,0.0,0.0
168,13.233865,0.90404654,-5.782815,-39.215584,-1.1528432,-10.054428,-3.5669694,3.968587,-6.3552985,10.244806,-18.017845,4.13516,-5.066926,-14.453302,-19.009024,5.184832,51.215202,87.873695,0.0,0.0,1.8019265,-22.601486,5.5643964,57.450283,83.2819,0.0,0.0,58.490364,-33.53998,16.938824,308.2077,46.737865,-85.907486,7.909219,-6.215165,61.301785,51.08501,19.730799,-22.33346,-19.177464,-64.79049,27.563095,-42.994976,20.829767,-1.9890099,0.0,0.0,131.01683,-45.835106,66.92191,54.44327,-18.300175,0.0,0.0
169,13.796299,0.5248356,-5.6711273,-36.04974,-0.6562033,-10.861301,-3.4720206,3.9946196,-5.7740397,10.777275,-17.835464,3.8878238,-5.3519087,-15.037638,-18.710558,4.792734,51.37451,87.857,0.0,0.0,3.1174128,-23.117817,6.3126016,58.053505,83.115204,0.0,0.0,47.583874,-42.542828,17.752419,328.3098,41.786404,-85.70625,15.5646925,-5.0430155,59.545307,48.00434,18.150425,-30.270493,-23.032364,-60.22581,29.156792,-41.646553,16.286938,-2.1394422,0.0,0.0,128.93553,-44.324093,62.047688,56.209435,-13.979748,0.0,0.0
170,14.2322645,0.069288515,-5.5209537,-32.687675,-0.25752193,-11.6950035,-3.2989893,3.9892626,-5.200407,11.239839,-17.671587,3.5644925,-5.635628,-15.596025,-18.402409,4.390739,51.503002,87.834885,0.0,0.0,4.41234,-23.573528,6.9329133,58.642586,83.16846,0.0,0.0,36.716145,-51.028484,16.433582,344.5274,39.06836,-86.80125,22.218866,-3.7347443,57.701515,45.12087,16.189363,-36.981224,-25.983881,-56.388477,30.135769,-40.54842,12.3199215,-1.947808,0.0,0.0,126.35722,-42.336582,58.063606,57.33515,-12.10122,0.0,0.0
171,14.535142,-0.4540335,-5.322915,-29.166473,0.032256417,-12.584478,-3.0488873,3.9147313,-4.629901,11.6260805,-17.52326,3.1698906,-5.8790874,-16.148241,-18.095547,3.968849,51.61078,87.80886,0.0,0.0,5.6693707,-23.93527,7.3827887,59.18931,83.38845,0.0,0.0,26.692934,-58.54148,12.677041,355.62994,39.009865,-88.77926,27.443895,-2.2495492,55.43168,43.64791,14.115813,-42.25322,-27.809536,-53.34049,30.539341,-39.650955,8.954149,-1.5214738,0.0,0.0,123.099266,-40.3221,55.991512,58.082245,-15.095909,0.0,0.0
172,14.733586,-1.0494546,-5.161522,-25.553347,0.33612716,-13.510401,-2.7472143,3.8365426,-4.077026,11.999235,-17.394625,2.7250686,-6.121815,-16.67953,-17.793884,3.5591414,51.688858,87.78593,0.0,0.0,6.8811994,-24.264645,7.8011174,59.73298,83.4448,0.0,0.0,18.615328,-64.24354,6.2287803,360.1662,41.314987,-90.791504,30.546452,0.06777033,52.103065,44.103237,11.956067,-45.608173,-28.85333,-50.76341,30.681095,-39.05585,6.043878,-1.0810869,0.0,0.0,119.675385,-38.410206,55.789097,58.3213,-19.30741,0.0,0.0
173,14.861119,-1.7179761,-5.1300325,-21.934574,0.7836369,-14.443945,-2.4241748,3.8302302,-3.5614445,12.426795,-17.29077,2.2552037,-6.409216,-17.170057,-17.500631,3.196556,51.726833,87.77363,0.0,0.0,8.039239,-24.629366,8.338223,60.315712,83.01461,0.0,0.0,13.583578,-67.22237,-3.0960963,356.71655,45.53135,-91.962234,30.807598,3.8649473,47.09468,46.83108,9.704992,-46.52642,-29.5076,-48.290882,30.884174,-38.847702,3.4145215,-0.8724704,0.0,0.0,116.66043,-36.656628,57.17351,57.869354,-20.472885,0.0,0.0
174,14.956049,-2.4302502,-5.2570395,-18.39093,1.3699876,-15.372981,-2.1077507,3.9090981,-3.1036336,12.92586,-17.209953,1.7835848,-6.734127,-17.624815,-17.208475,2.8593097,51.733463,87.775536,0.0,0.0,9.160417,-25.02356,8.991484,60.924248,82.32165,0.0,0.0,11.826908,-66.62544,-15.108494,344.76035,50.765312,-91.933784,27.794363,8.798803,40.24486,51.402214,7.3012533,-44.609314,-29.813017,-45.53092,31.128056,-38.641293,0.7174899,-1.2153677,0.0,0.0,113.99984,-34.724724,58.91568,56.595478,-17.80086,0.0,0.0
175,15.058903,-3.1357522,-5.5310497,-15.012434,2.0048227,-16.292627,-1.8255857,4.047584,-2.7265537,13.480522,-17.146605,1.3338727,-7.0554733,-18.062473,-16.904573,2.4914637,51.729206,87.79271,0.0,0.0,10.27336,-25.393894,9.660578,61.508656,81.93271,0.0,0.0,13.056428,-61.61747,-29.364887,324.3204,55.841908,-90.667404,21.241737,13.89565,31.692059,56.90086,4.655829,-39.521458,-29.584976,-42.084946,31.175198,-37.758324,-2.4943511,-2.476483,0.0,0.0,111.25478,-32.03827,59.194454,54.4007,-12.671052,0.0,0.0
176,15.201214,-3.779162,-5.9372263,-11.883508,2.6195173,-17.195553,-1.6117505,4.2265916,-2.4489539,14.079588,-17.099916,0.93580586,-7.346517,-18.487915,-16.584532,2.072442,51.718468,87.809715,0.0,0.0,11.389371,-25.70381,10.272619,62.036827,82.13008,0.0,0.0,16.85134,-52.053276,-45.791454,295.6503,60.512127,-88.20222,11.314381,18.462574,21.710093,62.547726,1.7467505,-31.285564,-28.80367,-37.66836,30.812654,-35.715797,-6.483481,-4.595876,0.0,0.0,108.006065,-28.301687,56.844154,51.387455,-6.5861926,0.0,0.0
177,15.392846,-4.2944326,-6.454225,-9.074991,3.20073,-18.06824,-1.5157429,4.4439836,-2.279425,14.72441,-17.080635,0.6336943,-7.6161394,-18.872429,-16.2644,1.6677284,51.666733,87.77149,0.0,0.0,12.477721,-25.958714,10.824113,62.52074,82.50129,0.0,0.0,22.494568,-39.440952,-65.20981,259.53592,66.75678,-84.751854,-0.7997336,22.5032,10.88611,67.90896,-1.2860945,-20.780188,-27.852612,-32.270153,29.894623,-32.50974,-11.06595,-6.489268,0.0,0.0,103.89612,-23.901163,52.292362,48.1397,-1.262142,0.0,0.0
178,15.641273,-4.619967,-7.070451,-6.652442,3.7507405,-18.89795,-1.5851533,4.699597,-2.2245905,15.418644,-17.10025,0.47078556,-7.878159,-19.184425,-15.962128,1.3493686,51.53688,87.62651,0.0,0.0,13.5046425,-26.169634,11.320962,62.97845,82.57395,0.0,0.0,29.21995,-25.55262,-88.402054,216.85213,76.634926,-80.55221,-13.746185,26.1543,-0.15412685,72.5774,-4.2596984,-9.036393,-27.145927,-25.953453,28.29687,-28.22651,-15.977862,-7.043267,0.0,0.0,98.599625,-19.303131,46.20183,45.281967,1.7026662,0.0,0.0
179,15.958,-4.7582407,-7.883802,-4.6833515,4.3473334,-19.677011,-1.8177959,4.9826927,-2.2857733,16.158749,-17.158712,0.4557821,-8.138564,-19.410873,-15.688123,1.1255116,51.330067,87.43202,0.0,0.0,14.454328,-26.338171,11.751954,63.415535,82.35372,0.0,0.0,36.075626,-12.647875,-113.783806,169.3867,89.185036,-75.87923,-25.759695,29.841183,-10.676378,75.80045,-6.7214456,2.4001365,-26.78389,-19.282413,26.061245,-23.261343,-20.70496,-6.518515,0.0,0.0,92.15541,-14.830553,39.36638,43.14343,2.3625667,0.0,0.0
180,16.358482,-4.754216,-9.064475,-3.22168,5.119008,-20.405916,-2.1803865,5.2774496,-2.4605558,16.940712,-17.248783,0.5744944,-8.399947,-19.552378,-15.446219,0.9620305,51.070892,87.31283,0.0,0.0,15.328479,-26.46124,12.098102,63.832443,82.14839,0.0,0.0,42.03429,-3.2046733,-138.41309,119.2485,101.59016,-71.008804,-34.897728,34.191265,-19.945677,76.63753,-8.067514,11.732852,-26.663898,-13.098451,23.324926,-18.17756,-24.605986,-6.0454373,0.0,0.0,84.8006,-10.687597,32.624157,41.848763,1.8324914,0.0,0.0
181,16.839136,-4.6603713,-10.668719,-2.294489,6.147847,-21.083818,-2.6304195,5.585995,-2.7368672,17.743109,-17.3564,0.79817146,-8.663078,-19.617786,-15.238064,0.83288646,50.78159,87.331696,0.0,0.0,16.126396,-26.539484,12.354248,64.23381,82.1568,0.0,0.0,46.205227,1.3077986,-158.56345,68.70004,108.985016,-66.21273,-39.93179,39.408825,-27.455189,74.45682,-7.885069,17.75054,-26.642017,-7.979789,20.185244,-13.213333,-27.369465,-6.3009286,0.0,0.0,76.6348,-7.0128846,26.45982,41.461708,0.70034766,0.0,0.0
182,17.351282,-4.5469117,-12.478699,-1.856849,7.404495,-21.708946,-3.1043966,5.9543953,-3.079293,18.504822,-17.451437,1.0632931,-8.925296,-19.636295,-15.059376,0.73187786,50.477642,87.39979,0.0,0.0,16.844212,-26.583344,12.550265,64.63594,82.30617,0.0,0.0,48.04736,1.8880396,-168.74428,20.238766,101.688545,-61.74109,-41.39069,44.688095,-33.278748,69.38918,-6.234024,20.689062,-26.480106,-3.845358,16.636595,-7.8095765,-29.493832,-6.846361,0.0,0.0,67.4064,-3.7783525,20.492317,41.897945,-1.7356634,0.0,0.0
183,17.84333,-4.484271,-14.251764,-1.8566419,8.810901,-22.28171,-3.5394251,6.4304147,-3.4517863,19.163727,-17.503695,1.3048306,-9.184215,-19.638393,-14.90588,0.65813196,50.17166,87.41181,0.0,0.0,17.477108,-26.603954,12.71821,65.05625,82.481766,0.0,0.0,47.12214,0.013623307,-163.5785,-23.629599,70.31724,-57.777714,-40.123104,49.067043,-37.6389,61.688572,-3.2638233,21.08554,-25.91462,-0.4619284,12.656649,-1.3004973,-31.616148,-7.0711484,0.0,0.0,56.820328,-0.91855633,14.201325,43.026794,-6.205724,0.0,0.0
184,18.297268,-4.516519,-15.889616,-2.2768004,9.898105,-22.819077,-3.907215,6.9988823,-3.843256,19.701595,-17.508333,1.4945756,-9.441767,-19.635477,-14.785731,0.63919646,49.860165,87.32824,0.0,0.0,18.004436,-26.603823,12.853919,65.49782,82.54254,0.0,0.0,43.608826,-1.469896,-142.12297,-59.974945,17.598564,-53.85848,-37.718525,51.4269,-41.410152,51.88819,0.58705044,20.492529,-24.564947,2.9759912,8.277312,6.7395034,-34.55786,-6.271764,0.0,0.0,44.868362,1.7308015,7.0419445,44.414898,-11.526544,0.0,0.0
185,18.719233,-4.6703367,-17.395462,-3.1220639,9.960626,-23.351763,-4.2040806,7.6076674,-4.2606487,20.131887,-17.476854,1.6291782,-9.704098,-19.626822,-14.713996,0.7200455,49.527657,87.151344,0.0,0.0,18.399403,-26.58013,12.931345,65.957115,82.332535,0.0,0.0,38.072266,1.1256049,-106.217255,-85.871315,-46.276142,-49.087997,-36.222008,50.58129,-45.90289,40.65044,4.715869,21.101349,-21.975079,7.6525946,3.5415285,16.620367,-39.26646,-3.6902685,0.0,0.0,31.66092,4.4130664,-1.5813068,45.44547,-15.33535,0.0,0.0
186,19.102568,-4.890465,-18.639957,-4.317752,8.692252,-23.87832,-4.4543786,8.1931715,-4.7208776,20.45755,-17.415806,1.7360568,-9.958346,-19.591213,-14.700584,0.93416864,49.148174,86.933205,0.0,0.0,18.643633,-26.52867,12.919339,66.4258,81.83852,0.0,0.0,31.211054,9.535062,-59.92039,-99.783516,-111.5681,-42.933914,-36.79117,46.33965,-52.126217,28.315952,8.588636,24.137672,-18.059889,14.174283,-1.3609375,28.100737,-46.14693,0.9017723,0.0,0.0,17.39294,7.2813177,-11.795885,45.66838,-15.659802,0.0,0.0
187,19.41062,-4.9255905,-19.17784,-5.59738,6.756792,-24.321516,-4.7501717,8.666978,-5.265181,20.65734,-17.319494,1.9162524,-10.146753,-19.458836,-14.742285,1.2866058,48.67014,86.843765,0.0,0.0,18.741228,-26.442213,12.775894,66.8854,81.39036,0.0,0.0,24.031366,20.777319,-12.515811,-103.65223,-169.95981,-35.737156,-38.439148,40.91592,-60.366184,14.429586,11.849505,28.493307,-13.625029,21.759666,-5.9003835,39.640213,-54.305393,6.4601274,0.0,0.0,2.4272168,10.278582,-22.624073,45.042282,-11.518078,0.0,0.0
188,19.606424,-4.52836,-18.590748,-6.686873,4.8888392,-24.60255,-5.181891,8.950845,-5.9363465,20.70638,-17.182104,2.2688704,-10.213208,-19.161783,-14.833212,1.7748178,48.04523,87.04787,0.0,0.0,18.698467,-26.314085,12.463371,67.31809,81.334816,0.0,0.0,17.597527,31.22815,26.339159,-100.2638,-213.58305,-27.946535,-39.854687,36.76907,-70.83451,-1.6331482,14.164593,32.728107,-9.570202,29.46182,-9.540557,49.673977,-62.745796,11.702925,0.0,0.0,-12.862435,13.3327,-32.95316,43.572186,-2.4039059,0.0,0.0
189,19.696827,-3.8323195,-17.308378,-7.527857,3.0438714,-24.747192,-5.7003703,9.119466,-6.741502,20.579206,-17.019373,2.741261,-10.194661,-18.74108,-14.957056,2.3482647,47.316357,87.450424,0.0,0.0,18.510822,-26.151325,12.018327,67.72294,81.636826,0.0,0.0,13.223302,37.653183,50.84885,-96.30177,-236.6729,-19.92057,-39.59795,35.193058,-83.90172,-20.792334,15.120981,35.45268,-6.445325,36.6326,-12.180221,58.357693,-71.32549,14.688827,0.0,0.0,-27.98859,16.494804,-41.805405,41.141094,8.258903,0.0,0.0
190,19.717592,-3.2087307,-16.290922,-8.205111,0.67548263,-24.848808,-6.1710186,9.345561,-7.669281,20.250301,-16.859808,3.187222,-10.187089,-18.304594,-15.09152,2.9292512,46.58008,87.79374,0.0,0.0,18.16676,-25.968855,11.522225,68.112206,82.01997,0.0,0.0,12.334871,37.140465,57.916306,-100.868004,-235.07227,-11.911954,-36.16189,36.714333,-100.100204,-44.24876,14.271049,35.340157,-4.552001,42.860313,-14.014671,66.989975,-80.48918,13.100238,0.0,0.0,-42.483643,19.911936,-48.35296,37.546318,14.630944,0.0,0.0
