Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
325,0.24961674,-0.07251787,-0.10916064,-0.046878293,0.08390817,-0.34205055,-0.033685572,0.058583003,-0.02893378,0.2785871,-0.2801233,-0.008330756,-0.14570208,-0.39747348,-0.26935348,0.10200157,0.718099,1.5020808,0.0,0.0,0.3495419,-0.45492664,0.1988311,1.0572318,1.293673,0.0,0.0,0.76046836,0.059563138,-2.5411584,1.3710659,1.4708161,-1.2207642,-0.5037997,0.2803331,-0.11935238,1.2328764,-0.030951824,0.24874847,-0.394961,-0.35526893,0.22504312,0.2652688,-0.47843823,-0.16821757,0.0,0.0,1.4824256,-0.32030603,0.43657744,0.7727453,-0.40050653,0.0,0.0
326,0.25776732,-0.07023275,-0.14048858,-0.03749639,0.09843523,-0.35384938,-0.040207405,0.0623402,-0.031133281,0.2905004,-0.2808132,-0.0043688016,-0.15040775,-0.39988974,-0.26753473,0.10529881,0.71313393,1.5037438,0.0,0.0,0.3633564,-0.457869,0.20183073,1.0651523,1.2938972,0.0,0.0,0.83546585,0.13675267,-2.7235556,0.54241914,1.5033568,-1.094807,-0.58902764,0.40499368,-0.296374,1.2517935,-0.025376704,0.3374145,-0.44694972,-0.22236128,0.15002412,0.41168386,-0.41000664,-0.004016116,0.0,0.0,1.2986724,-0.2844632,0.27909374,0.8361176,-0.20632842,0.0,0.0
327,0.2664074,-0.0681464,-0.17399676,-0.035805147,0.11474368,-0.3640461,-0.04707713,0.06812567,-0.03529257,0.3024719,-0.2814021,0.00013832054,-0.155882,-0.40111622,-0.26645452,0.10962411,0.7089352,1.5088354,0.0,0.0,0.37543198,-0.46038398,0.20312905,1.0739135,1.2991407,0.0,0.0,0.8773037,0.1534947,-2.6632714,-0.21288554,1.3720758,-0.95286566,-0.6175128,0.5234182,-0.46580085,1.2519342,0.0010942783,0.38152763,-0.48156127,-0.108866915,0.0794408,0.53183293,-0.32784596,0.14518511,0.0,0.0,1.1152567,-0.24983263,0.14029281,0.906777,-0.0059999693,0.0,0.0
328,0.2751483,-0.06687032,-0.20265943,-0.041115664,0.13115051,-0.372703,-0.053457655,0.074831784,-0.04110039,0.314888,-0.28137106,0.0041895946,-0.16137807,-0.4015913,-0.2660008,0.115451425,0.7060256,1.5131629,0.0,0.0,0.3856791,-0.46277776,0.20375335,1.0834184,1.3022442,0.0,0.0,0.8841033,0.14534736,-2.3412912,-0.8646099,0.9629183,-0.8137803,-0.6062009,0.60975754,-0.6105454,1.2208947,0.04317406,0.3966348,-0.4889116,-0.014792331,0.017583627,0.6071057,-0.23418604,0.2754269,0.0,0.0,0.9289711,-0.21321678,0.014817384,0.9784114,0.18137676,0.0,0.0
329,0.2837829,-0.06636301,-0.22323088,-0.05269012,0.14379448,-0.37994087,-0.059038848,0.081774265,-0.048226357,0.32743844,-0.2805449,0.0075627626,-0.16644393,-0.40147784,-0.26608077,0.12243692,0.7044565,1.515687,0.0,0.0,0.39403892,-0.46501374,0.2038659,1.0936005,1.3021803,0.0,0.0,0.8535164,0.14181283,-1.8272262,-1.3811549,0.26130077,-0.6910876,-0.5758125,0.6537849,-0.72493887,1.1476047,0.09193522,0.40033495,-0.4704573,0.06450066,-0.033546403,0.6369918,-0.13922668,0.37366164,0.0,0.0,0.7364623,-0.17403664,-0.101405494,1.0448248,0.3296129,0.0,0.0
330,0.2922883,-0.06592047,-0.23630086,-0.069741026,0.14660423,-0.38593987,-0.06404526,0.088698484,-0.056320705,0.3391063,-0.2790976,0.01082572,-0.17092656,-0.4006593,-0.26662114,0.129407,0.70380104,1.5185683,0.0,0.0,0.40048382,-0.46670747,0.20275131,1.1044244,1.3041434,0.0,0.0,0.7827189,0.16624871,-1.2806113,-1.7295408,-0.6464331,-0.59294283,-0.55089873,0.66112417,-0.8148984,1.0223457,0.13475671,0.41230935,-0.43916166,0.1383629,-0.074271254,0.639346,-0.06125416,0.41762042,0.0,0.0,0.534228,-0.13437,-0.21114565,1.0999393,0.40532917,0.0,0.0
331,0.30048746,-0.064853236,-0.2430259,-0.09102672,0.13508467,-0.39094242,-0.06876721,0.0953744,-0.06508678,0.34893024,-0.2772438,0.014512295,-0.17476451,-0.3990204,-0.26754582,0.13548088,0.7036402,1.5233456,0.0,0.0,0.40495428,-0.4675966,0.19989847,1.115804,1.3116002,0.0,0.0,0.6722542,0.23488472,-0.83196795,-1.8887819,-1.6595465,-0.5242327,-0.55139464,0.6411777,-0.88804096,0.8399496,0.16152658,0.44731566,-0.4069986,0.21435167,-0.10445737,0.630052,-0.015047948,0.3912625,0.0,0.0,0.32018852,-0.09617413,-0.315559,1.1386031,0.38449547,0.0,0.0
332,0.3075451,-0.062650844,-0.24617371,-0.11347312,0.111549556,-0.39543498,-0.07366691,0.10159589,-0.07445,0.356306,-0.27530056,0.018875351,-0.17821553,-0.39650136,-0.26876384,0.14112087,0.7036745,1.5284493,0.0,0.0,0.40725616,-0.4679789,0.19578584,1.1274468,1.3198626,0.0,0.0,0.5364182,0.3360936,-0.4773623,-1.8869567,-2.637353,-0.47750837,-0.5777671,0.6158331,-0.9568142,0.6134573,0.17301525,0.49971735,-0.37981975,0.2918936,-0.12170358,0.61363727,0.00035487377,0.30554283,0.0,0.0,0.09801853,-0.060423546,-0.40950045,1.15942,0.28240374,0.0,0.0
333,0.31248873,-0.058866028,-0.24880703,-0.13361467,0.079965495,-0.3999446,-0.07923638,0.10718219,-0.084400065,0.36073464,-0.27360013,0.024085786,-0.1816088,-0.39306185,-0.27017573,0.14709735,0.7036379,1.5315831,0.0,0.0,0.40716922,-0.46827984,0.19112524,1.139014,1.3224115,0.0,0.0,0.39335468,0.45105287,-0.17948858,-1.7666626,-3.4288898,-0.44214356,-0.6251538,0.60953563,-1.0349334,0.3601309,0.1726815,0.55863243,-0.36164826,0.36851203,-0.12321502,0.59185904,-0.010241155,0.17900321,0.0,0.0,-0.12712646,-0.027676426,-0.48656243,1.161953,0.12562086,0.0,0.0
334,0.31508678,-0.05346603,-0.25130564,-0.14981937,0.04241438,-0.40450692,-0.08565637,0.11243052,-0.09514209,0.3620969,-0.2722124,0.030077886,-0.1850579,-0.3887867,-0.27157336,0.15341103,0.7033448,1.5319754,0.0,0.0,0.4046814,-0.46857786,0.18618862,1.1503485,1.3184754,0.0,0.0,0.26912758,0.558513,0.08131127,-1.6193712,-3.8839464,-0.40630004,-0.67972606,0.632087,-1.1372938,0.08695911,0.16222465,0.61187124,-0.34996673,0.44586384,-0.110626444,0.5691944,-0.045663074,0.047197603,0.0,0.0,-0.35040334,0.0055748336,-0.5487278,1.1460092,-0.029158907,0.0,0.0
335,0.31585938,-0.046838783,-0.25132602,-0.16231534,-0.0009346751,-0.4086587,-0.09279148,0.118122995,-0.107099466,0.3606583,-0.270941,0.036545664,-0.18845738,-0.38388756,-0.27263838,0.15928122,0.7026912,1.5304029,0.0,0.0,0.39999154,-0.46859932,0.18080154,1.1614774,1.3131163,0.0,0.0,0.19784299,0.6347591,0.30676442,-1.5861486,-3.8530385,-0.3569128,-0.7185551,0.67842656,-1.2799847,-0.20948996,0.14155695,0.64591604,-0.33562094,0.52979827,-0.09006701,0.5528813,-0.108426206,-0.03705424,0.0,0.0,-0.567278,0.04696284,-0.6064909,1.1116419,-0.094664976,0.0,0.0
336,0.31555685,-0.03946211,-0.24716772,-0.17237408,-0.04775848,-0.41197476,-0.100420944,0.12488908,-0.12071805,0.3565503,-0.26966244,0.04318733,-0.19169746,-0.37846854,-0.27316192,0.16419406,0.701525,1.5278722,0.0,0.0,0.3932814,-0.46808302,0.17479277,1.172366,1.3106611,0.0,0.0,0.20083082,0.66146207,0.49776426,-1.7724247,-3.2416453,-0.282242,-0.7206188,0.7399675,-1.4782033,-0.5372754,0.10979614,0.6485766,-0.3092815,0.62532306,-0.06724197,0.55009645,-0.19929376,-0.03776795,0.0,0.0,-0.77340484,0.10207506,-0.666768,1.0579196,-0.013821337,0.0,0.0
337,0.3157296,-0.03210315,-0.24024265,-0.18517481,-0.08662091,-0.41427508,-0.10803404,0.13264905,-0.1364954,0.3492888,-0.26859772,0.04976181,-0.19469017,-0.372173,-0.27340046,0.16886358,0.6994838,1.5260454,0.0,0.0,0.38462496,-0.4668824,0.1680852,1.1826944,1.3113862,0.0,0.0,0.2459702,0.6426556,0.6550687,-2.1296043,-2.1787784,-0.17616323,-0.6743077,0.7964744,-1.7432984,-0.9213923,0.06315181,0.6133058,-0.2621129,0.7332606,-0.045315064,0.56726503,-0.3112291,0.009396234,0.0,0.0,-0.9651487,0.16742739,-0.7203691,0.979859,0.1420231,0.0,0.0
338,0.31805637,-0.025583336,-0.23269008,-0.20667407,-0.10422896,-0.4154339,-0.11504086,0.14113742,-0.154955,0.3382226,-0.26805365,0.056031767,-0.19734214,-0.36454022,-0.27371556,0.17428695,0.6961632,1.5266637,0.0,0.0,0.37407374,-0.46488446,0.16063711,1.1920747,1.3145306,0.0,0.0,0.28711703,0.5882471,0.7791437,-2.5682037,-0.85274374,-0.03406165,-0.5709238,0.82498825,-2.0851943,-1.3907837,-0.002749346,0.5353032,-0.18569238,0.8530891,-0.026706932,0.61000955,-0.43491247,0.05177308,0.0,0.0,-1.13907,0.23728044,-0.7542349,0.8716029,0.27130505,0.0,0.0
339,0.32244125,-0.020268178,-0.2251356,-0.23771112,-0.09817988,-0.415134,-0.12072402,0.1499617,-0.17692111,0.32245514,-0.2682909,0.061483465,-0.19930062,-0.35542044,-0.27415228,0.18077399,0.69142413,1.5293946,0.0,0.0,0.36179748,-0.46207875,0.15267634,1.2002211,1.3191487,0.0,0.0,0.26798293,0.5125384,0.8643653,-2.9581835,0.4903774,0.14675483,-0.41399804,0.8082028,-2.5032973,-1.9658933,-0.08857562,0.41712624,-0.07838841,0.9776791,-0.011552135,0.6695013,-0.5539495,0.06544316,0.0,0.0,-1.2920816,0.30712116,-0.76067,0.7309954,0.33031052,0.0,0.0
340,0.32698676,-0.016060375,-0.21666805,-0.27393043,-0.07712609,-0.4128638,-0.12423665,0.15860042,-0.20352337,0.30084068,-0.26952347,0.06532256,-0.19994949,-0.34497967,-0.2744343,0.18793674,0.68539715,1.5318013,0.0,0.0,0.34808573,-0.45855892,0.14470454,1.2069516,1.3241081,0.0,0.0,0.12198173,0.43429226,0.8989275,-3.1283343,1.5458539,0.36702645,-0.21947572,0.73454994,-2.9863348,-2.6585376,-0.19123423,0.268802,0.054536805,1.0931934,0.0023354306,0.72224134,-0.64476365,0.05566809,0.0,0.0,-1.4214541,0.3736814,-0.7374238,0.5596381,0.33405077,0.0,0.0
341,0.32962465,-0.012775602,-0.20680541,-0.31065077,-0.04969183,-0.40813234,-0.124962635,0.1664506,-0.23570304,0.2721407,-0.27191886,0.06695778,-0.19879343,-0.33341804,-0.27434725,0.19536552,0.6783403,1.5320263,0.0,0.0,0.33322936,-0.45441443,0.13719624,1.2120279,1.3284546,0.0,0.0,-0.19780998,0.36922592,0.87496686,-2.9498823,2.0834258,0.62601143,-0.0046896487,0.59905154,-3.5178823,-3.469917,-0.3064193,0.10249797,0.20514752,1.1863168,0.015962496,0.7449548,-0.68373054,0.029605733,0.0,0.0,-1.5251801,0.4341489,-0.68432224,0.3609764,0.29802036,0.0,0.0
342,0.32791916,-0.009959472,-0.19709137,-0.34280947,-0.022376753,-0.40056908,-0.12324859,0.17260072,-0.27357942,0.23478444,-0.27546394,0.06667525,-0.1958765,-0.32101753,-0.27398676,0.20268898,0.670982,1.530952,0.0,0.0,0.31750226,-0.4496985,0.13046618,1.2149614,1.3319921,0.0,0.0,-0.6564124,0.31984964,0.8017903,-2.4742591,2.1866083,0.917291,0.20963654,0.42250875,-4.0624876,-4.359593,-0.4255714,-0.062263742,0.35587975,1.2470765,0.025113631,0.7179453,-0.64833516,-0.0031726826,0.0,0.0,-1.604128,0.48734066,-0.60865235,0.14527743,0.22900528,0.0,0.0
343,0.31942263,-0.0071058027,-0.18951482,-0.3654051,-0.00094612257,-0.3898414,-0.119677566,0.17609404,-0.31704614,0.18720096,-0.28010046,0.06497691,-0.19138344,-0.30808532,-0.27352947,0.2095474,0.6641772,1.5301138,0.0,0.0,0.30117103,-0.4444584,0.12478167,1.2152232,1.3346934,0.0,0.0,-1.19759,0.28499702,0.69305426,-1.7992139,2.0178442,1.232978,0.40252414,0.23266235,-4.5802035,-5.275761,-0.5389416,-0.20458923,0.48692322,1.2666763,0.024394602,0.62303543,-0.51731575,-0.032964334,0.0,0.0,-1.6598799,0.53255826,-0.5195551,-0.0754305,0.13276558,0.0,0.0
344,0.30361724,-0.0041082157,-0.1844047,-0.3771789,0.013420498,-0.3757947,-0.11463249,0.17676054,-0.36560613,0.12981308,-0.28578916,0.06218798,-0.18558182,-0.29503298,-0.273201,0.21562421,0.65894645,1.5300009,0.0,0.0,0.28443027,-0.43881568,0.12025125,1.2128302,1.3359568,0.0,0.0,-1.7551582,0.25600827,0.5619782,-1.0337446,1.7184756,1.5646111,0.5673565,0.06627452,-5.0392876,-6.148333,-0.6342435,-0.3153838,0.5832684,1.2440387,0.011949156,0.45644602,-0.2923691,-0.061470054,0.0,0.0,-1.6936097,0.5707595,-0.42512643,-0.28851047,0.043183237,0.0,0.0
345,0.28194445,-0.0012662676,-0.18040468,-0.38067204,0.024199596,-0.35845518,-0.108293116,0.175229,-0.41836542,0.0650679,-0.29251015,0.058454372,-0.17882323,-0.28237826,-0.27327672,0.22064665,0.6564784,1.5300397,0.0,0.0,0.26740146,-0.43296754,0.11682223,1.2083533,1.3345975,0.0,0.0,-2.252831,0.21661523,0.42133802,-0.29827064,1.4084207,1.9031465,0.71209943,-0.030732559,-5.4163256,-6.8886566,-0.69661444,-0.39753303,0.63478017,1.185923,-0.010486688,0.22901662,0.0014970441,-0.10196927,0.0,0.0,-1.7060764,0.60458416,-0.3324013,-0.48070765,0.022693524,0.0,0.0
346,0.255907,0.0011026692,-0.17650476,-0.37829867,0.034435645,-0.33783638,-0.100790486,0.172423,-0.4744069,-0.004843774,-0.30010688,0.053954165,-0.1715511,-0.27059802,-0.27392843,0.22401708,0.65778327,1.5296214,0.0,0.0,0.2502267,-0.4270417,0.11439154,1.2023405,1.3304838,0.0,0.0,-2.6235557,0.15539838,0.28217807,0.30405295,1.1844866,2.2392025,0.8424476,-0.028904973,-5.6890273,-7.4044113,-0.7119699,-0.4539926,0.6371606,1.1017717,-0.042097665,-0.040989924,0.33545354,-0.15922284,0.0,0.0,-1.6987251,0.6364365,-0.24738815,-0.6429238,0.118401855,0.0,0.0
347,0.22690055,0.00268253,-0.17341173,-0.37126464,0.04456741,-0.31386775,-0.09209439,0.1703213,-0.53279084,-0.07914295,-0.30786324,0.0490291,-0.16456732,-0.25998345,-0.27489758,0.22380729,0.6631144,1.5281872,0.0,0.0,0.23314513,-0.42086968,0.11268061,1.1951448,1.3278784,0.0,0.0,-2.8397038,0.08206131,0.14857486,0.7424336,1.0532906,2.5621285,0.9521968,0.03250071,-5.838167,-7.591718,-0.6698619,-0.48582467,0.6089893,1.0105274,-0.08647042,-0.3077484,0.66935337,-0.20120527,0.0,0.0,-1.6758695,0.6674565,-0.17210892,-0.78309476,0.3098102,0.0,0.0
348,0.19631322,0.0031724467,-0.17222609,-0.36050284,0.054387275,-0.28647646,-0.082147025,0.171073,-0.59254,-0.15724821,-0.3149228,0.044054374,-0.15872753,-0.2507556,-0.27583984,0.21789214,0.67249584,1.5252453,0.0,0.0,0.21641475,-0.41421518,0.111372486,1.1870533,1.33196,0.0,0.0,-2.8852444,0.011454517,0.023058604,1.005868,0.9981539,2.8611834,1.0322914,0.0972292,-5.8466134,-7.34481,-0.5616264,-0.49382433,0.5745083,0.93313694,-0.14823432,-0.5190581,0.9610833,-0.18822907,0.0,0.0,-1.6426445,0.698243,-0.10733263,-0.9130952,0.5580044,0.0,0.0
349,0.16600004,0.002623086,-0.17302892,-0.34776416,0.064080566,-0.25604206,-0.07120881,0.17450768,-0.65192336,-0.23475474,-0.32048044,0.039211314,-0.15399908,-0.24259256,-0.27697536,0.2074973,0.6850784,1.5216008,0.0,0.0,0.20015702,-0.40702042,0.11029983,1.1779627,1.3431426,0.0,0.0,-2.7811701,-0.046959355,-0.08648045,1.1159165,0.9941839,3.131108,1.0778449,0.120479636,-5.7283206,-6.5828056,-0.398906,-0.48386526,0.55420876,0.88078177,-0.23019016,-0.6377965,1.190134,-0.120769136,0.0,0.0,-1.6063417,0.72420454,-0.048186082,-1.0354358,0.79534006,0.0,0.0
350,0.13829015,0.0014421148,-0.17486598,-0.33563,0.07423166,-0.22340348,-0.059863348,0.17809929,-0.70844436,-0.30337492,-0.32378295,0.034484386,-0.14944729,-0.23462093,-0.27909732,0.19725128,0.6991261,1.5193747,0.0,0.0,0.18435468,-0.39940894,0.10944719,1.1673737,1.3570008,0.0,0.0,-2.5860732,-0.08918924,-0.16670868,1.12721,1.0081456,3.3722124,1.0882037,0.06908365,-5.5288115,-5.250096,-0.21396588,-0.46697876,0.56477296,0.85472643,-0.33328176,-0.6421539,1.3579365,-0.040087026,0.0,0.0,-1.5764425,0.73547894,0.015933936,-1.1431185,0.9249959,0.0,0.0
351,0.11485092,1.2803601e-05,-0.17691001,-0.3259784,0.085199066,-0.18920952,-0.048666544,0.17958213,-0.7603488,-0.35498372,-0.32436898,0.029856384,-0.1442232,-0.2261319,-0.28286293,0.1909265,0.7132467,1.520025,0.0,0.0,0.16892904,-0.39158806,0.108948626,1.1550236,1.3693938,0.0,0.0,-2.358189,-0.11295947,-0.2062274,1.0954741,1.0093094,3.5833173,1.0649806,-0.077720985,-5.2856364,-3.3651114,-0.037242405,-0.45341793,0.6175474,0.85397923,-0.45489302,-0.5285948,1.4701787,0.017515602,0.0,0.0,-1.5612404,0.72465837,0.09040553,-1.22952,0.8805055,0.0,0.0
352,0.0945687,-0.0014458935,-0.17903906,-0.3176715,0.09634873,-0.15325138,-0.038002744,0.17817944,-0.80904454,-0.38282478,-0.3229556,0.025339162,-0.13799083,-0.21718717,-0.28827137,0.18819016,0.72760695,1.5220703,0.0,0.0,0.15357679,-0.38407332,0.109519415,1.1416869,1.3782207,0.0,0.0,-2.1474583,-0.12198373,-0.20250805,1.0748742,0.9786652,3.7561684,1.018244,-0.29229528,-4.998137,-1.2431843,0.112027645,-0.44932806,0.70284516,0.87016624,-0.5782499,-0.36521086,1.5458925,0.04335738,0.0,0.0,-1.5637932,0.6952887,0.15828705,-1.2912732,0.724319,0.0,0.0
353,0.07565061,-0.0027612082,-0.18129137,-0.3088329,0.10680241,-0.115136825,-0.028199775,0.17352141,-0.85664153,-0.38089702,-0.32054356,0.020945415,-0.13055171,-0.2080378,-0.2951431,0.1876599,0.7427521,1.5233402,0.0,0.0,0.1379456,-0.3774352,0.111963965,1.128373,1.3820134,0.0,0.0,-2.0003054,-0.12169331,-0.15549944,1.1172731,0.90106547,3.8804963,0.9602039,-0.5350964,-4.655442,0.7293037,0.21792935,-0.4598032,0.805542,0.89328,-0.68347853,-0.2360644,1.6070404,0.036362804,0.0,0.0,-1.5857531,0.65374345,0.19714059,-1.3260776,0.55034035,0.0,0.0
354,0.05696147,-0.0038649132,-0.18324974,-0.2982587,0.11588964,-0.07525888,-0.019271871,0.16589543,-0.90287423,-0.35281092,-0.31774533,0.01652833,-0.121863395,-0.19876799,-0.3030398,0.18784249,0.75880337,1.5230769,0.0,0.0,0.121861935,-0.3716852,0.11569956,1.115392,1.3819952,0.0,0.0,-1.9297879,-0.12209013,-0.07028956,1.2295336,0.7820864,3.9410524,0.9027569,-0.77663827,-4.234738,2.2745414,0.27578697,-0.48981425,0.9086301,0.91914076,-0.76271474,-0.17167912,1.664642,0.009072891,0.0,0.0,-1.6270843,0.60729176,0.18890609,-1.337255,0.42023373,0.0,0.0
355,0.038038414,-0.0047946675,-0.1840339,-0.2854301,0.123148575,-0.03481708,-0.010917,0.15625761,-0.945053,-0.31194103,-0.31477946,0.011780067,-0.112043634,-0.18929453,-0.31125855,0.18713203,0.7754484,1.521956,0.0,0.0,0.10533735,-0.3662684,0.11873385,1.1023475,1.3821219,0.0,0.0,-1.9151034,-0.13781957,0.04280228,1.3727982,0.6483733,3.9175017,0.8574957,-0.9975926,-3.7011561,3.2245321,0.2923169,-0.5442051,0.9931636,0.949483,-0.82026875,-0.14822593,1.7185869,-0.012137372,0.0,0.0,-1.686031,0.5641228,0.11996047,-1.3338325,0.36295763,0.0,0.0
356,0.018537993,-0.005698459,-0.18295452,-0.27012688,0.12834544,0.0049382634,-0.002837216,0.1453727,-0.98063725,-0.27047876,-0.3118633,0.006379184,-0.10129891,-0.17955378,-0.31929517,0.1844862,0.79247975,1.52076,0.0,0.0,0.08832439,-0.36075056,0.11942188,1.0889598,1.3855464,0.0,0.0,-1.9337126,-0.17932685,0.168008,1.5100799,0.5256887,3.798567,0.8325585,-1.1802458,-3.0348735,3.4839106,0.27592015,-0.62364125,1.0421727,0.9863864,-0.8599525,-0.14411871,1.7669313,-0.0083425585,0.0,0.0,-1.7599392,0.52956957,-0.014334871,-1.3226259,0.38764048,0.0,0.0
357,-0.0015160376,-0.0071541625,-0.1801844,-0.25322095,0.13213538,0.04269027,0.005189324,0.13310486,-1.0081275,-0.23401505,-0.30928156,-2.10585e-05,-0.09016926,-0.16959372,-0.3275015,0.18117896,0.8101952,1.5204451,0.0,0.0,0.070504025,-0.3552936,0.11779023,1.0755577,1.3916512,0.0,0.0,-1.9621983,-0.23910141,0.26831242,1.6203377,0.43237,3.6107678,0.82207745,-1.3115685,-2.2795982,3.2327929,0.23976225,-0.7117903,1.0470722,1.0322559,-0.8813106,-0.15683739,1.8022757,0.0065158866,0.0,0.0,-1.8428061,0.49716976,-0.18283911,-1.3003976,0.4286237,0.0,0.0
358,-0.021994533,-0.009820361,-0.17613877,-0.2358409,0.13538942,0.077162325,0.013356001,0.11913052,-1.0263505,-0.20631056,-0.30732185,-0.007749536,-0.079278454,-0.15947582,-0.33641675,0.17900012,0.82898456,1.5219414,0.0,0.0,0.051506586,-0.3502064,0.11429106,1.0626131,1.3988512,0.0,0.0,-1.9775803,-0.30511525,0.3027335,1.6871638,0.38416025,3.3896198,0.8166955,-1.3803072,-1.4945109,2.7194412,0.19797523,-0.7883567,1.0020552,1.0893774,-0.8829354,-0.18863715,1.8160894,0.011009612,0.0,0.0,-1.9279141,0.45785645,-0.34629738,-1.2616357,0.4037276,0.0,0.0
359,-0.04248678,-0.013675377,-0.17177814,-0.21860543,0.13873106,0.10843191,0.021641035,0.10411047,-1.0355824,-0.18757607,-0.30593652,-0.016559822,-0.06922291,-0.14890733,-0.34585106,0.17799063,0.848372,1.5245157,0.0,0.0,0.031400584,-0.34568447,0.10937613,1.0503213,1.405386,0.0,0.0,-1.9725087,-0.36661565,0.264436,1.707721,0.38013202,3.1557932,0.80887145,-1.3890086,-0.72215044,2.1450121,0.15885776,-0.8416656,0.9165514,1.1552645,-0.8666035,-0.23990941,1.8059293,0.0045587076,0.0,0.0,-2.0118089,0.411997,-0.48901138,-1.207576,0.29040137,0.0,0.0
360,-0.062295984,-0.018006362,-0.16861695,-0.20161517,0.14253241,0.13795237,0.029804032,0.089705646,-1.0375721,-0.17441563,-0.30473718,-0.025620952,-0.060571223,-0.1372356,-0.35487404,0.17641445,0.86700207,1.5257457,0.0,0.0,0.010699708,-0.3418081,0.10349681,1.038597,1.4093169,0.0,0.0,-1.9555147,-0.41414568,0.18127944,1.6929606,0.40242016,2.914875,0.7929085,-1.3542415,0.011852234,1.6628011,0.124781355,-0.86880153,0.81547123,1.2225814,-0.83732647,-0.30915183,1.7755375,0.0077663255,0.0,0.0,-2.094351,0.3695442,-0.6192173,-1.1463103,0.12668042,0.0,0.0
361,-0.08099208,-0.022230577,-0.16776235,-0.18496762,0.147041,0.16670702,0.037628185,0.07715298,-1.0337673,-0.1635321,-0.3034462,-0.034254506,-0.053641904,-0.12406462,-0.36279383,0.17289552,0.8839104,1.5240732,0.0,0.0,-0.01024349,-0.3385723,0.09696173,1.02738,1.4092143,0.0,0.0,-1.934085,-0.43932745,0.0803671,1.6540182,0.43392566,2.6719885,0.7635747,-1.2915076,0.6882187,1.3898257,0.09778335,-0.8676995,0.7207672,1.2830757,-0.8004266,-0.39410183,1.7320641,0.034751363,0.0,0.0,-2.1743827,0.3393975,-0.7454776,-1.0860014,-0.0443933,0.0,0.0
362,-0.09928389,-0.026421405,-0.16856092,-0.16884167,0.15204276,0.19351332,0.045032635,0.065779656,-1.0241203,-0.15268838,-0.30229902,-0.042510133,-0.047739603,-0.110109724,-0.37002552,0.16784844,0.89988565,1.5217713,0.0,0.0,-0.031814132,-0.33564553,0.089498,1.016765,1.4057573,0.0,0.0,-1.9085553,-0.4379436,-0.02060243,1.6002648,0.46375868,2.433113,0.7171952,-1.2094076,1.3104717,1.3040183,0.07961965,-0.8381636,0.6395182,1.3256451,-0.76190203,-0.489744,1.6954188,0.06935242,0.0,0.0,-2.2459888,0.32441676,-0.8733216,-1.0338511,-0.17042159,0.0,0.0
363,-0.11812882,-0.030798791,-0.16993581,-0.1534284,0.15721098,0.21670729,0.051964615,0.05447045,-1.008228,-0.13997392,-0.30164263,-0.050605364,-0.041940544,-0.09634502,-0.3772446,0.16211778,0.9161326,1.5219635,0.0,0.0,-0.054557502,-0.3326217,0.080691285,1.0068722,1.4002081,0.0,0.0,-1.8772887,-0.40690643,-0.10660119,1.5404024,0.48286375,2.2045102,0.6505206,-1.1146581,1.8878065,1.3477625,0.071930744,-0.78050244,0.5748688,1.339035,-0.7278441,-0.59024245,1.6879487,0.08824441,0.0,0.0,-2.302131,0.3257222,-1.0070161,-0.9964867,-0.19921188,0.0,0.0
364,-0.13750282,-0.035096955,-0.17139995,-0.13871786,0.1623348,0.23628464,0.058216985,0.043150596,-0.9862934,-0.12481733,-0.30137047,-0.058343153,-0.03602537,-0.08317072,-0.38461623,0.1559334,0.9331444,1.5248195,0.0,0.0,-0.07836317,-0.32929567,0.07028408,0.99749607,1.3949304,0.0,0.0,-1.8350648,-0.34479105,-0.16912891,1.477906,0.48818657,1.993942,0.56099284,-1.0109916,2.4262686,1.4603515,0.07532079,-0.69570106,0.5264877,1.325581,-0.7024775,-0.6869273,1.7127835,0.081059724,0.0,0.0,-2.337837,0.33965716,-1.1392221,-0.97272354,-0.13986431,0.0,0.0
